model,timezero,v1_github_timestamp,v2_github_timestamp,v3_github_timestamp,in_zoltar,Unnamed: 0
USACE-ERDC_SEIR,2020-06-15,06/15/20-17:37:25,,,v1,
USACE-ERDC_SEIR,2020-06-22,06/29/20-21:52:10,,,v1,
USACE-ERDC_SEIR,2020-06-22,06/29/20-21:52:10,,,v1,
USACE-ERDC_SEIR,2020-06-29,06/29/20-21:52:10,,,v1,
USACE-ERDC_SEIR,2020-06-29,06/29/20-21:52:10,,,v1,
USACE-ERDC_SEIR,2020-07-01,07/02/20-03:28:58,,,v1,
USACE-ERDC_SEIR,2020-07-01,07/02/20-03:28:58,,,v1,
USACE-ERDC_SEIR,2020-07-06,07/06/20-21:12:01,,,v1,
USACE-ERDC_SEIR,2020-07-06,07/06/20-21:12:01,,,v1,
USACE-ERDC_SEIR,2020-07-13,07/13/20-19:52:16,,,v1,
USACE-ERDC_SEIR,2020-07-13,07/13/20-19:52:16,,,v1,
USACE-ERDC_SEIR,2020-07-20,07/20/20-20:36:59,07/27/20-18:45:54,,v1,
USACE-ERDC_SEIR,2020-07-20,07/20/20-20:36:59,07/27/20-18:45:54,,v1,
USACE-ERDC_SEIR,2020-07-21,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-21,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-22,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-22,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-23,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-23,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-24,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-24,07/27/20-18:45:54,,,v1,
USACE-ERDC_SEIR,2020-07-27,07/27/20-18:45:54,07/28/20-12:18:41,,v1,
USACE-ERDC_SEIR,2020-07-27,07/27/20-18:45:54,07/28/20-12:18:41,,v1,
USACE-ERDC_SEIR,2020-07-28,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-07-28,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-07-29,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-07-29,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-07-30,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-07-30,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-07-31,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-07-31,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-08-01,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-08-01,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-08-02,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-08-02,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-08-03,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-08-03,08/03/20-19:42:41,,,v1,
USACE-ERDC_SEIR,2020-08-10,08/10/20-18:34:54,,,v1,
USACE-ERDC_SEIR,2020-08-10,08/10/20-18:34:54,,,v1,
USACE-ERDC_SEIR,2020-08-17,08/17/20-17:54:37,,,v1,
USACE-ERDC_SEIR,2020-08-17,08/17/20-17:54:37,,,v1,
USACE-ERDC_SEIR,2020-08-24,08/24/20-18:19:35,,,v1,
USACE-ERDC_SEIR,2020-08-24,08/24/20-18:19:35,,,v1,
USACE-ERDC_SEIR,2020-08-31,08/31/20-17:25:42,,,v1,
USACE-ERDC_SEIR,2020-08-31,08/31/20-17:25:42,,,v1,
USACE-ERDC_SEIR,2020-09-07,09/07/20-20:07:03,,,v1,
USACE-ERDC_SEIR,2020-09-07,09/07/20-20:07:03,,,v1,
USACE-ERDC_SEIR,2020-09-14,09/14/20-18:13:12,,,v1,
USACE-ERDC_SEIR,2020-09-14,09/14/20-18:13:12,,,v1,
USACE-ERDC_SEIR,2020-09-21,09/21/20-15:29:24,,,v1,
USACE-ERDC_SEIR,2020-09-21,09/21/20-15:29:24,,,v1,
USACE-ERDC_SEIR,2020-09-28,09/29/20-01:11:12,,,v1,
USACE-ERDC_SEIR,2020-09-28,09/29/20-01:11:12,,,v1,
USACE-ERDC_SEIR,2020-10-12,10/12/20-18:20:11,,,v1,
USACE-ERDC_SEIR,2020-10-12,10/12/20-18:20:11,,,v1,
USACE-ERDC_SEIR,2020-10-26,10/26/20-12:30:21,,,v1,
USACE-ERDC_SEIR,2020-10-26,10/26/20-12:30:21,,,v1,
USACE-ERDC_SEIR,2020-11-12,11/13/20-00:27:41,,,v1,
USACE-ERDC_SEIR,2020-11-12,11/13/20-00:27:41,,,v1,
USACE-ERDC_SEIR,2020-11-16,11/16/20-12:45:30,,,v1,
USACE-ERDC_SEIR,2020-11-16,11/16/20-12:45:30,,,v1,
USACE-ERDC_SEIR,2020-11-23,11/24/20-18:46:13,,,v1,
USACE-ERDC_SEIR,2020-11-23,11/24/20-18:46:13,,,v1,
USACE-ERDC_SEIR,2020-11-30,11/30/20-10:11:40,,,v1,
USACE-ERDC_SEIR,2020-11-30,11/30/20-10:11:40,,,v1,
USC-SI_kJalpha,2020-06-23,06/28/20-21:54:22,,,v1,
USC-SI_kJalpha,2020-06-23,06/28/20-21:54:22,,,v1,
USC-SI_kJalpha,2020-06-27,06/28/20-21:54:22,,,v1,
USC-SI_kJalpha,2020-06-27,06/28/20-21:54:22,,,v1,
USC-SI_kJalpha,2020-06-28,06/29/20-16:30:43,,,v1,
USC-SI_kJalpha,2020-06-28,06/29/20-16:30:43,,,v1,
USC-SI_kJalpha,2020-07-05,07/06/20-20:49:04,,,v1,
USC-SI_kJalpha,2020-07-05,07/06/20-20:49:04,,,v1,
USC-SI_kJalpha,2020-07-12,07/13/20-15:51:02,,,v1,
USC-SI_kJalpha,2020-07-12,07/13/20-15:51:02,,,v1,
USC-SI_kJalpha,2020-07-19,07/19/20-23:14:57,,,v1,
USC-SI_kJalpha,2020-07-19,07/19/20-23:14:57,,,v1,
USC-SI_kJalpha,2020-07-26,07/26/20-21:31:43,,,v1,
USC-SI_kJalpha,2020-07-26,07/26/20-21:31:43,,,v1,
USC-SI_kJalpha,2020-07-27,07/27/20-23:56:54,,,v1,
USC-SI_kJalpha,2020-07-27,07/27/20-23:56:54,,,v1,
USC-SI_kJalpha,2020-08-02,08/02/20-19:27:39,,,v1,
USC-SI_kJalpha,2020-08-02,08/02/20-19:27:39,,,v1,
USC-SI_kJalpha,2020-08-09,08/09/20-19:48:57,,,v1,
USC-SI_kJalpha,2020-08-09,08/09/20-19:48:57,,,v1,
USC-SI_kJalpha,2020-08-16,08/16/20-19:28:25,,,v1,
USC-SI_kJalpha,2020-08-16,08/16/20-19:28:25,,,v1,
USC-SI_kJalpha,2020-08-23,08/23/20-20:35:43,,,v1,
USC-SI_kJalpha,2020-08-23,08/23/20-20:35:43,,,v1,
USC-SI_kJalpha,2020-08-30,08/30/20-18:38:01,,,v1,
USC-SI_kJalpha,2020-08-30,08/30/20-18:38:01,,,v1,
USC-SI_kJalpha,2020-09-06,09/06/20-17:55:09,,,v1,
USC-SI_kJalpha,2020-09-06,09/06/20-17:55:09,,,v1,
USC-SI_kJalpha,2020-09-13,09/14/20-00:16:47,,,v1,
USC-SI_kJalpha,2020-09-13,09/14/20-00:16:47,,,v1,
USC-SI_kJalpha,2020-09-20,09/20/20-20:07:44,09/21/20-17:59:49,,v1,
USC-SI_kJalpha,2020-09-20,09/20/20-20:07:44,09/21/20-17:59:49,,v1,
USC-SI_kJalpha,2020-09-27,09/27/20-17:25:43,,,v1,
USC-SI_kJalpha,2020-09-27,09/27/20-17:25:43,,,v1,
USC-SI_kJalpha,2020-10-04,10/04/20-21:57:56,,,v1,
USC-SI_kJalpha,2020-10-04,10/04/20-21:57:56,,,v1,
USC-SI_kJalpha,2020-10-11,10/12/20-07:16:13,,,v1,
USC-SI_kJalpha,2020-10-11,10/12/20-07:16:13,,,v1,
USC-SI_kJalpha,2020-10-18,10/18/20-21:05:04,,,v1,
USC-SI_kJalpha,2020-10-18,10/18/20-21:05:04,,,v1,
USC-SI_kJalpha,2020-10-25,10/26/20-08:44:06,,,v1,
USC-SI_kJalpha,2020-10-25,10/26/20-08:44:06,,,v1,
USC-SI_kJalpha,2020-11-01,11/02/20-09:07:58,11/09/20-16:33:13,,v1,
USC-SI_kJalpha,2020-11-01,11/02/20-09:07:58,11/09/20-16:33:13,,v1,
USC-SI_kJalpha,2020-11-08,11/09/20-16:33:13,,,v1,
USC-SI_kJalpha,2020-11-08,11/09/20-16:33:13,,,v1,
USC-SI_kJalpha,2020-11-15,11/16/20-12:06:42,,,v1,
USC-SI_kJalpha,2020-11-15,11/16/20-12:06:42,,,v1,
USC-SI_kJalpha,2020-11-22,11/22/20-21:56:30,11/23/20-20:54:21,,v1,
USC-SI_kJalpha,2020-11-22,11/22/20-21:56:30,11/23/20-20:54:21,,v1,
USC-SI_kJalpha,2020-11-29,11/30/20-01:31:43,,,v1,
USC-SI_kJalpha,2020-11-29,11/30/20-01:31:43,,,v1,
USC-SI_kJalpha,2020-12-06,12/07/20-05:12:21,12/07/20-20:16:21,01/11/21-17:36:09,v1,
USC-SI_kJalpha,2020-12-06,12/07/20-05:12:21,12/07/20-20:16:21,01/11/21-17:36:09,v1,
USC-SI_kJalpha,2020-12-13,12/14/20-01:59:31,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2020-12-13,12/14/20-01:59:31,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2020-12-20,None,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2020-12-20,None,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2020-12-27,12/28/20-04:44:21,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2020-12-27,12/28/20-04:44:21,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2021-01-03,01/03/21-23:00:15,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2021-01-03,01/03/21-23:00:15,01/11/21-17:36:09,,v1,
USC-SI_kJalpha,2021-01-10,01/11/21-17:36:09,,,v1,
USC-SI_kJalpha,2021-01-10,01/11/21-17:36:09,,,v1,
USC-SI_kJalpha,2021-01-17,01/18/21-05:09:45,,,v1,
USC-SI_kJalpha,2021-01-17,01/18/21-05:09:45,,,v1,
USC-SI_kJalpha,2021-01-24,01/25/21-08:35:05,,,v1,
USC-SI_kJalpha,2021-01-24,01/25/21-08:35:05,,,v1,
USC-SI_kJalpha,2021-01-31,02/01/21-01:37:45,,,v1,
USC-SI_kJalpha,2021-01-31,02/01/21-01:37:45,,,v1,
USC-SI_kJalpha,2021-02-07,02/08/21-05:56:31,,,v1,
USC-SI_kJalpha,2021-02-07,02/08/21-05:56:31,,,v1,
USC-SI_kJalpha,2021-02-14,02/14/21-20:52:27,,,v1,
USC-SI_kJalpha,2021-02-14,02/14/21-20:52:27,,,v1,
USC-SI_kJalpha,2021-02-21,02/22/21-03:51:01,,,v1,
USC-SI_kJalpha,2021-02-21,02/22/21-03:51:01,,,v1,
USC-SI_kJalpha,2021-02-28,02/28/21-21:36:13,,,v1,
USC-SI_kJalpha,2021-02-28,02/28/21-21:36:13,,,v1,
USC-SI_kJalpha,2021-03-07,03/07/21-19:34:35,,,v1,
USC-SI_kJalpha,2021-03-07,03/07/21-19:34:35,,,v1,
USC-SI_kJalpha,2021-03-14,03/14/21-23:33:04,,,v1,
USC-SI_kJalpha,2021-03-14,03/14/21-23:33:04,,,v1,
USC-SI_kJalpha,2021-03-21,03/21/21-20:17:26,,,v1,
USC-SI_kJalpha,2021-03-21,03/21/21-20:17:26,,,v1,
USC-SI_kJalpha,2021-03-28,03/29/21-01:39:21,,,v1,
USC-SI_kJalpha,2021-03-28,03/29/21-01:39:21,,,v1,
USC-SI_kJalpha,2021-04-04,04/05/21-00:25:43,,,v1,
USC-SI_kJalpha,2021-04-04,04/05/21-00:25:43,,,v1,
USC-SI_kJalpha,2021-04-11,04/11/21-21:57:29,,,v1,
USC-SI_kJalpha,2021-04-11,04/11/21-21:57:29,,,v1,
USC-SI_kJalpha,2021-04-18,04/18/21-16:57:12,,,v1,
USC-SI_kJalpha,2021-04-18,04/18/21-16:57:12,,,v1,
USC-SI_kJalpha,2021-04-25,04/25/21-19:56:16,,,v1,
USC-SI_kJalpha,2021-04-25,04/25/21-19:56:16,,,v1,
USC-SI_kJalpha,2021-05-02,05/02/21-23:29:24,,,v1,
USC-SI_kJalpha,2021-05-02,05/02/21-23:29:24,,,v1,
USC-SI_kJalpha,2021-05-09,05/09/21-17:02:31,,,v1,
USC-SI_kJalpha,2021-05-09,05/09/21-17:02:31,,,v1,
USC-SI_kJalpha,2021-05-16,05/17/21-09:14:21,,,v1,
USC-SI_kJalpha,2021-05-16,05/17/21-09:14:21,,,v1,
USC-SI_kJalpha,2021-05-23,05/23/21-15:53:24,,,v1,
USC-SI_kJalpha,2021-05-23,05/23/21-15:53:24,,,v1,
USC-SI_kJalpha,2021-05-30,05/30/21-16:55:39,,,v1,
USC-SI_kJalpha,2021-05-30,05/30/21-16:55:39,,,v1,
USC-SI_kJalpha,2021-06-06,06/06/21-20:18:20,,,v1,
USC-SI_kJalpha,2021-06-06,06/06/21-20:18:20,,,v1,
USC-SI_kJalpha,2021-06-13,06/13/21-20:10:46,06/15/21-09:04:40,06/21/21-10:13:15,v3,
USC-SI_kJalpha,2021-06-13,06/13/21-20:10:46,06/15/21-09:04:40,06/21/21-10:13:15,v3,
USC-SI_kJalpha,2021-06-20,06/20/21-21:12:55,,,v1,
USC-SI_kJalpha,2021-06-20,06/20/21-21:12:55,,,v1,
USC-SI_kJalpha,2021-06-27,06/27/21-23:23:17,,,v1,
USC-SI_kJalpha,2021-06-27,06/27/21-23:23:17,,,v1,
USC-SI_kJalpha_RF,2020-11-01,11/02/20-09:09:03,11/11/20-10:18:13,,v1,
USC-SI_kJalpha_RF,2020-11-01,11/02/20-09:09:03,11/11/20-10:18:13,,v1,
USC-SI_kJalpha_RF,2020-11-08,11/09/20-16:33:13,11/11/20-10:18:13,,v1,
USC-SI_kJalpha_RF,2020-11-08,11/09/20-16:33:13,11/11/20-10:18:13,,v1,
UT-Mobility,2020-05-04,05/04/20-16:03:55,,,v1,
UT-Mobility,2020-05-04,05/04/20-16:03:55,,,v1,
UT-Mobility,2020-05-11,05/11/20-15:28:21,,,v1,
UT-Mobility,2020-05-11,05/11/20-15:28:21,,,v1,
UT-Mobility,2020-05-18,05/18/20-10:49:56,,,v1,
UT-Mobility,2020-05-18,05/18/20-10:49:56,,,v1,
UT-Mobility,2020-05-25,05/25/20-19:51:03,05/26/20-17:05:51,,v1,
UT-Mobility,2020-05-25,05/25/20-19:51:03,05/26/20-17:05:51,,v1,
UT-Mobility,2020-06-01,06/01/20-16:30:42,,,v1,
UT-Mobility,2020-06-01,06/01/20-16:30:42,,,v1,
UT-Mobility,2020-06-08,06/08/20-12:11:13,,,v1,
UT-Mobility,2020-06-08,06/08/20-12:11:13,,,v1,
UT-Mobility,2020-06-15,06/15/20-15:35:08,,,v1,
UT-Mobility,2020-06-15,06/15/20-15:35:08,,,v1,
UT-Mobility,2020-06-22,06/22/20-15:32:44,,,v1,
UT-Mobility,2020-06-22,06/22/20-15:32:44,,,v1,
UT-Mobility,2020-06-29,06/29/20-17:12:32,,,v1,
UT-Mobility,2020-06-29,06/29/20-17:12:32,,,v1,
UT-Mobility,2020-07-06,07/06/20-20:56:11,,,v1,
UT-Mobility,2020-07-06,07/06/20-20:56:11,,,v1,
UT-Mobility,2020-07-13,07/13/20-16:00:52,,,v1,
UT-Mobility,2020-07-13,07/13/20-16:00:52,,,v1,
UT-Mobility,2020-07-20,07/20/20-14:00:28,,,v1,
UT-Mobility,2020-07-20,07/20/20-14:00:28,,,v1,
UT-Mobility,2020-07-27,07/27/20-18:42:46,,,v1,
UT-Mobility,2020-07-27,07/27/20-18:42:46,,,v1,
UT-Mobility,2020-08-03,08/03/20-14:51:06,,,v1,
UT-Mobility,2020-08-03,08/03/20-14:51:06,,,v1,
UT-Mobility,2020-08-17,08/17/20-17:51:39,,,v1,
UT-Mobility,2020-08-17,08/17/20-17:51:39,,,v1,
UT-Mobility,2020-08-24,08/24/20-11:24:48,,,v1,
UT-Mobility,2020-08-24,08/24/20-11:24:48,,,v1,
UT-Mobility,2020-09-14,09/14/20-18:09:21,,,v1,
UT-Mobility,2020-09-14,09/14/20-18:09:21,,,v1,
UT-Mobility,2020-09-21,09/21/20-14:24:12,,,v1,
UT-Mobility,2020-09-21,09/21/20-14:24:12,,,v1,
UT-Mobility,2020-09-28,09/28/20-12:57:35,,,v1,
UT-Mobility,2020-09-28,09/28/20-12:57:35,,,v1,
UT-Mobility,2020-10-05,10/05/20-12:25:40,,,v1,
UT-Mobility,2020-10-05,10/05/20-12:25:40,,,v1,
UT-Mobility,2020-10-12,10/12/20-17:08:57,,,v1,
UT-Mobility,2020-10-12,10/12/20-17:08:57,,,v1,
UT-Mobility,2020-10-19,10/19/20-19:51:24,,,v1,
UT-Mobility,2020-10-19,10/19/20-19:51:24,,,v1,
UT-Mobility,2020-10-26,10/26/20-12:31:29,,,v1,
UT-Mobility,2020-10-26,10/26/20-12:31:29,,,v1,
UT-Mobility,2020-11-02,11/02/20-11:50:00,,,v1,
UT-Mobility,2020-11-02,11/02/20-11:50:00,,,v1,
UT-Mobility,2020-11-09,11/09/20-12:05:12,,,v1,
UT-Mobility,2020-11-09,11/09/20-12:05:12,,,v1,
UT-Mobility,2020-11-16,11/16/20-12:07:12,,,v1,
UT-Mobility,2020-11-16,11/16/20-12:07:12,,,v1,
UT-Mobility,2020-11-23,11/23/20-12:25:30,,,v1,
UT-Mobility,2020-11-23,11/23/20-12:25:30,,,v1,
UT-Mobility,2020-11-30,11/30/20-12:03:47,,,v1,
UT-Mobility,2020-11-30,11/30/20-12:03:47,,,v1,
UT-Mobility,2020-12-07,12/07/20-19:31:14,,,v1,
UT-Mobility,2020-12-07,12/07/20-19:31:14,,,v1,
UT-Mobility,2020-12-14,12/14/20-17:59:21,,,v1,
UT-Mobility,2020-12-14,12/14/20-17:59:21,,,v1,
UT-Mobility,2020-12-21,12/21/20-17:22:38,,,v1,
UT-Mobility,2020-12-21,12/21/20-17:22:38,,,v1,
UT-Mobility,2021-01-11,01/11/21-15:31:03,,,v1,
UT-Mobility,2021-01-11,01/11/21-15:31:03,,,v1,
UT-Mobility,2021-01-25,01/25/21-12:10:57,,,v1,
UT-Mobility,2021-01-25,01/25/21-12:10:57,,,v1,
UT-Mobility,2021-03-22,03/22/21-14:56:04,,,v1,
UT-Mobility,2021-03-22,03/22/21-14:56:04,,,v1,
UT-Mobility,2021-04-12,04/12/21-13:29:28,,,v1,
UT-Mobility,2021-04-12,04/12/21-13:29:28,,,v1,
UT-Mobility,2021-04-26,04/26/21-13:06:22,,,v1,
UT-Mobility,2021-04-26,04/26/21-13:06:22,,,v1,
UVA-Ensemble,2020-07-20,07/21/20-09:51:47,,,v1,
UVA-Ensemble,2020-07-20,07/21/20-09:51:47,,,v1,
UVA-Ensemble,2020-07-27,07/28/20-04:19:21,,,v1,
UVA-Ensemble,2020-07-27,07/28/20-04:19:21,,,v1,
UVA-Ensemble,2020-08-03,08/04/20-10:46:26,,,v1,
UVA-Ensemble,2020-08-03,08/04/20-10:46:26,,,v1,
UVA-Ensemble,2020-08-10,08/11/20-10:27:52,,,v1,
UVA-Ensemble,2020-08-10,08/11/20-10:27:52,,,v1,
UVA-Ensemble,2020-08-17,08/18/20-13:21:44,,,v1,
UVA-Ensemble,2020-08-17,08/18/20-13:21:44,,,v1,
UVA-Ensemble,2020-08-24,08/25/20-11:03:01,,,v1,
UVA-Ensemble,2020-08-24,08/25/20-11:03:01,,,v1,
UVA-Ensemble,2020-08-31,09/02/20-00:01:19,,,v1,
UVA-Ensemble,2020-08-31,09/02/20-00:01:19,,,v1,
UVA-Ensemble,2020-09-07,09/08/20-09:58:27,,,v1,
UVA-Ensemble,2020-09-07,09/08/20-09:58:27,,,v1,
UVA-Ensemble,2020-09-14,09/15/20-09:53:52,,,v1,
UVA-Ensemble,2020-09-14,09/15/20-09:53:52,,,v1,
UVA-Ensemble,2020-09-21,09/22/20-05:24:12,,,v1,
UVA-Ensemble,2020-09-21,09/22/20-05:24:12,,,v1,
UVA-Ensemble,2020-09-28,09/29/20-10:43:40,,,v1,
UVA-Ensemble,2020-09-28,09/29/20-10:43:40,,,v1,
UVA-Ensemble,2020-10-05,10/06/20-05:27:22,,,v1,
UVA-Ensemble,2020-10-05,10/06/20-05:27:22,,,v1,
UVA-Ensemble,2020-10-12,10/13/20-01:52:00,,,v1,
UVA-Ensemble,2020-10-12,10/13/20-01:52:00,,,v1,
UVA-Ensemble,2020-10-19,10/20/20-12:41:22,,,v1,
UVA-Ensemble,2020-10-19,10/20/20-12:41:22,,,v1,
UVA-Ensemble,2020-10-26,10/27/20-09:40:22,,,v1,
UVA-Ensemble,2020-10-26,10/27/20-09:40:22,,,v1,
UVA-Ensemble,2020-11-02,11/03/20-07:09:56,,,v1,
UVA-Ensemble,2020-11-02,11/03/20-07:09:56,,,v1,
UVA-Ensemble,2020-11-09,11/10/20-12:00:25,,,v1,
UVA-Ensemble,2020-11-09,11/10/20-12:00:25,,,v1,
UVA-Ensemble,2020-11-16,11/16/20-21:08:01,,,v1,
UVA-Ensemble,2020-11-16,11/16/20-21:08:01,,,v1,
UVA-Ensemble,2020-11-23,11/23/20-17:13:24,,,v1,
UVA-Ensemble,2020-11-23,11/23/20-17:13:24,,,v1,
UVA-Ensemble,2020-11-30,11/30/20-19:45:45,,,v1,
UVA-Ensemble,2020-11-30,11/30/20-19:45:45,,,v1,
UVA-Ensemble,2020-12-07,12/07/20-19:27:39,,,v1,
UVA-Ensemble,2020-12-07,12/07/20-19:27:39,,,v1,
UVA-Ensemble,2020-12-14,12/14/20-20:40:14,,,v1,
UVA-Ensemble,2020-12-14,12/14/20-20:40:14,,,v1,
UVA-Ensemble,2020-12-21,12/22/20-19:41:04,,,v1,
UVA-Ensemble,2020-12-21,12/22/20-19:41:04,,,v1,
UVA-Ensemble,2020-12-28,12/28/20-19:56:45,,,v1,
UVA-Ensemble,2020-12-28,12/28/20-19:56:45,,,v1,
UVA-Ensemble,2021-01-04,01/04/21-14:39:24,,,v1,
UVA-Ensemble,2021-01-04,01/04/21-14:39:24,,,v1,
UVA-Ensemble,2021-01-11,01/11/21-18:10:08,,,v1,
UVA-Ensemble,2021-01-11,01/11/21-18:10:08,,,v1,
UVA-Ensemble,2021-01-18,01/18/21-23:18:21,,,v1,
UVA-Ensemble,2021-01-18,01/18/21-23:18:21,,,v1,
UVA-Ensemble,2021-01-25,01/25/21-18:57:05,,,v1,
UVA-Ensemble,2021-01-25,01/25/21-18:57:05,,,v1,
UVA-Ensemble,2021-02-01,02/01/21-21:55:42,,,v1,
UVA-Ensemble,2021-02-01,02/01/21-21:55:42,,,v1,
UVA-Ensemble,2021-02-15,02/15/21-17:20:05,,,v1,
UVA-Ensemble,2021-02-15,02/15/21-17:20:05,,,v1,
UVA-Ensemble,2021-02-22,02/22/21-17:09:27,,,v1,
UVA-Ensemble,2021-02-22,02/22/21-17:09:27,,,v1,
UVA-Ensemble,2021-03-01,03/01/21-18:24:30,,,v1,
UVA-Ensemble,2021-03-01,03/01/21-18:24:30,,,v1,
UVA-Ensemble,2021-03-08,03/08/21-18:10:06,,,v1,
UVA-Ensemble,2021-03-08,03/08/21-18:10:06,,,v1,
UVA-Ensemble,2021-03-15,03/15/21-14:11:26,,,v1,
UVA-Ensemble,2021-03-15,03/15/21-14:11:26,,,v1,
UVA-Ensemble,2021-03-22,03/22/21-15:46:35,03/24/21-21:53:56,,v1,
UVA-Ensemble,2021-03-22,03/22/21-15:46:35,03/24/21-21:53:56,,v1,
UVA-Ensemble,2021-03-29,03/29/21-17:38:03,,,v1,
UVA-Ensemble,2021-03-29,03/29/21-17:38:03,,,v1,
UVA-Ensemble,2021-04-05,04/05/21-17:53:36,,,v1,
UVA-Ensemble,2021-04-05,04/05/21-17:53:36,,,v1,
UVA-Ensemble,2021-04-12,04/12/21-17:33:20,,,v1,
UVA-Ensemble,2021-04-12,04/12/21-17:33:20,,,v1,
UVA-Ensemble,2021-04-19,04/19/21-15:46:45,,,v1,
UVA-Ensemble,2021-04-19,04/19/21-15:46:45,,,v1,
UVA-Ensemble,2021-04-26,04/26/21-17:20:47,,,v1,
UVA-Ensemble,2021-04-26,04/26/21-17:20:47,,,v1,
UVA-Ensemble,2021-05-03,05/03/21-17:18:09,,,v1,
UVA-Ensemble,2021-05-03,05/03/21-17:18:09,,,v1,
UVA-Ensemble,2021-05-10,05/10/21-16:17:10,,,v1,
UVA-Ensemble,2021-05-10,05/10/21-16:17:10,,,v1,
UVA-Ensemble,2021-05-17,05/17/21-16:21:37,,,v1,
UVA-Ensemble,2021-05-17,05/17/21-16:21:37,,,v1,
UVA-Ensemble,2021-05-24,05/24/21-16:09:40,,,v1,
UVA-Ensemble,2021-05-24,05/24/21-16:09:40,,,v1,
UVA-Ensemble,2021-05-31,05/31/21-18:08:40,,,v1,
UVA-Ensemble,2021-05-31,05/31/21-18:08:40,,,v1,
UVA-Ensemble,2021-06-07,06/07/21-16:39:35,,,v1,
UVA-Ensemble,2021-06-07,06/07/21-16:39:35,,,v1,
UVA-Ensemble,2021-06-14,06/14/21-17:17:34,,,v1,
UVA-Ensemble,2021-06-14,06/14/21-17:17:34,,,v1,
UVA-Ensemble,2021-06-21,06/21/21-18:29:50,,,v1,
UVA-Ensemble,2021-06-21,06/21/21-18:29:50,,,v1,
UVA-Ensemble,2021-06-28,06/28/21-16:17:27,,,v1,
UVA-Ensemble,2021-06-28,06/28/21-16:17:27,,,v1,
UpstateSU-GRU,2021-01-04,01/04/21-21:13:17,,,v1,
UpstateSU-GRU,2021-01-04,01/04/21-21:13:17,,,v1,
UpstateSU-GRU,2021-01-11,01/12/21-08:44:28,,,v1,
UpstateSU-GRU,2021-01-11,01/12/21-08:44:28,,,v1,
UpstateSU-GRU,2021-01-18,01/18/21-17:49:19,,,v1,
UpstateSU-GRU,2021-01-18,01/18/21-17:49:19,,,v1,
UpstateSU-GRU,2021-01-25,01/26/21-00:29:58,,,v1,
UpstateSU-GRU,2021-01-25,01/26/21-00:29:58,,,v1,
UpstateSU-GRU,2021-02-01,02/01/21-18:37:53,,,v1,
UpstateSU-GRU,2021-02-01,02/01/21-18:37:53,,,v1,
UpstateSU-GRU,2021-02-08,02/08/21-16:20:28,,,v1,
UpstateSU-GRU,2021-02-08,02/08/21-16:20:28,,,v1,
UpstateSU-GRU,2021-02-15,02/15/21-16:13:08,,,v1,
UpstateSU-GRU,2021-02-15,02/15/21-16:13:08,,,v1,
UpstateSU-GRU,2021-02-22,02/22/21-13:08:33,,,v1,
UpstateSU-GRU,2021-02-22,02/22/21-13:08:33,,,v1,
UpstateSU-GRU,2021-03-01,03/01/21-18:23:40,,,v1,
UpstateSU-GRU,2021-03-01,03/01/21-18:23:40,,,v1,
UpstateSU-GRU,2021-03-08,03/08/21-08:53:16,,,v1,
UpstateSU-GRU,2021-03-08,03/08/21-08:53:16,,,v1,
UpstateSU-GRU,2021-03-15,03/15/21-07:51:19,,,v1,
UpstateSU-GRU,2021-03-15,03/15/21-07:51:19,,,v1,
UpstateSU-GRU,2021-03-22,03/22/21-09:16:35,,,v1,
UpstateSU-GRU,2021-03-22,03/22/21-09:16:35,,,v1,
UpstateSU-GRU,2021-03-29,03/29/21-17:24:27,,,v1,
UpstateSU-GRU,2021-03-29,03/29/21-17:24:27,,,v1,
